name	version	compactsave	rarity	spawnable	minac	maxac	speed	reqstr	reqdex	block	durability	nodurability	level	ShowLevel	levelreq	cost	gamble cost	code	namestr	magic lvl	auto prefix	alternategfx	normcode	ubercode	ultracode	component	invwidth	invheight	hasinv	gemsockets	gemapplytype	flippyfile	invfile	uniqueinvfile	setinvfile	rArm	lArm	Torso	Legs	rSPad	lSPad	useable	stackable	minstack	maxstack	spawnstack	Transmogrify	TMogType	TMogMin	TMogMax	type	type2	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	*quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	mindam	maxdam	StrBonus	DexBonus	gemoffset	bitfield1	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HratliMin	HratliMax	HratliMagicMin	HratliMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	AnyaMin	AnyaMax	AnyaMagicMin	AnyaMagicMax	AnyaMagicLvl	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem	diablocloneweight
Cantor Trophy	100	0	1	1	50	64	0	50	0	10	20	0	49	1	36	18200	16414	ne9	ne9		305	ne3	ne4	ne9	nee	10	2	2	1	4	2	flpne3	invne4									0					0	xxx			head	2arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Heirophant Trophy	100	0	1	1	58	70	0	58	0	12	20	0	54	1	40	22394	16415	nea	nea		305	ne2	ne5	nea	nef	10	2	2	1	4	2	flpne2	invne5									0					0	xxx			head	2arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Blood Spirit	100	0	1	1	101	145	0	86	0	0	20	0	62	1	46	49404	82783	drb	drb		358	dr1	dr1	dr6	drb	0	2	2	1	3	1	flpdr1	invdr1									0					0	xxx			pelt	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Sun Spirit	100	0	1	1	98	147	0	95	0	0	20	0	69	1	51	54894	82783	drc	drc		357	dr4	dr2	dr7	drc	0	2	2	1	3	1	flpdr4	invdr2									0					0	xxx			pelt	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Earth Spirit	100	0	1	1	107	152	0	104	0	0	20	0	76	1	57	63784	82783	drd	drd			dr3	dr3	dr8	drd	0	2	2	1	3	1	flpdr3	invdr3									0					0	xxx			pelt	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Grizzly Visor	100	0	1	1	103	155	0	113	0	0	20	0	83	1	62	69260	82783	dre	dre		359	dr4	dr4	dr9	dre	0	2	2	1	3	1	flpdr4	invdr4									0					0	xxx			pelt	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Dream Spirit	100	0	1	1	109	159	0	118	0	0	20	0	85	1	66	73714	82784	drf	drf		358	dr1	dr5	dra	drf	0	2	2	1	3	1	flpdr1	invdr5									0					0	xxx			pelt	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Carnage Helm	100	0	2	1	102	147	0	106	0	0	25	0	60	1	45	48520	82784	bab	bab			ba1	ba1	ba6	bab	0	2	2	1	3	1	flpba1	invba1									0					0	xxx			phlm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	0	0	xxx	xxx	1	0	
Fury Visor	100	0	2	1	105	150	0	129	0	0	35	0	66	1	49	54569	82784	bac	bac			ba1	ba2	ba7	bac	0	2	2	1	3	1	flpba1	invba2									0					0	xxx			phlm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	0	0	xxx	xxx	1	0	
Destroyer Helm	100	0	2	1	111	156	0	151	0	0	45	0	73	1	54	63105	82784	bad	bad			ba3	ba3	ba8	bad	0	2	2	1	3	1	flpba3	invba3									0					0	xxx			phlm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	0	0	xxx	xxx	1	0	
Conqueror Crown	100	0	2	1	114	159	0	174	0	0	50	0	80	1	60	70622	82784	bae	bae			ba5	ba4	ba9	bae	0	2	2	1	3	1	flpba5	invba4									0					0	xxx			phlm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	0	0	xxx	xxx	1	0	
Guardian Crown	100	0	2	1	117	168	0	196	0	0	55	0	85	1	65	78275	82784	baf	baf			ba5	ba5	baa	baf	0	2	2	1	3	1	flpba5	invba5									0					0	xxx			phlm	3arm	item_helm	12	item_helm	0	0	5	0	0	0			0	3	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	5	0	0	xxx	xxx	1	0	
Sacred Targe	100	0	2	1	126	158	0	86	0	30	45	0	63	1	47	58094	16413	pab	pab		332	pa1	pa1	pa6	pab	7	2	2	1	4	2	flppa1	invpa1									0					0	xxx			ashd	3arm	item_metalshield	12	item_metalshield	0	0	5	0	1	0			0	1	0	50	51	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0	
Sacred Rondache	100	0	2	1	138	164	0	109	0	28	68	0	70	1	52	68527	16413	pac	pac		333	pa1	pa2	pa7	pac	7	2	2	1	4	2	flppa1	invpa2									0					0	xxx			ashd	3arm	item_metalshield	12	item_metalshield	0	0	5	0	2	0			0	1	0	60	61	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0	
Kurast Shield	100	0	2	1	154	172	0	124	0	25	55	0	74	1	55	78141	16413	pad	pad		334	pa3	pa3	pa8	pad	7	2	4	1	4	2	flppa3	invpa3									0					0	xxx			ashd	3arm	item_metalshield	12	item_metalshield	0	0	5	0	3	0			0	1	0	75	76	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0	
Zakarum Shield	100	0	2	1	169	193	0	142	0	22	65	0	82	1	61	96034	16414	pae	pae		335	pa3	pa4	pa9	pae	7	2	4	1	4	2	flppa3	invpa4									0					0	xxx			ashd	3arm	item_metalshield	12	item_metalshield	0	0	5	0	4	0			0	1	0	80	81	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0	
Vortex Shield	100	0	2	1	182	225	0	148	0	19	90	0	85	1	66	111888	16414	paf	paf		336	pa5	pa5	paa	paf	7	2	2	1	4	2	flppa5	invpa5									0					0	xxx			ashd	3arm	item_metalshield	12	item_metalshield	0	0	5	0	5	0			0	1	0	110	111	100		0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	0	0	xxx	xxx	1	0	
Minion Skull	100	0	1	1	95	139	0	77	0	3	20	0	59	1	44	44905	16414	neb	neb		305	ne1	ne1	ne6	neb	10	2	2	1	4	2	flpne1	invne1									0					0	xxx			head	3arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Hellspawn Skull	100	0	1	1	96	141	0	82	0	5	20	0	67	1	50	51550	16414	neg	neg		305	ne2	ne2	ne7	neg	10	2	2	1	4	2	flpne2	invne2									0					0	xxx			head	3arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Overseer Skull	100	0	1	1	98	142	0	91	0	8	20	0	66	1	49	51298	16414	ned	ned		305	ne3	ne3	ne8	ned	10	2	2	1	4	2	flpne3	invne3									0					0	xxx			head	3arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Succubus Skull	100	0	1	1	100	146	0	95	0	10	20	0	81	1	60	64370	16414	nee	nee		305	ne3	ne4	ne9	nee	10	2	2	1	4	2	flpne3	invne4									0					0	xxx			head	3arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Bloodlord Skull	100	0	1	1	103	148	0	106	0	12	20	0	85	1	65	68990	16415	nef	nef		305	ne2	ne5	nea	nef	10	2	2	1	4	2	flpne2	invne5									0					0	xxx			head	3arm	item_head	12	item_head	0	0	5	0	0	0			0	3	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	1	0	0	xxx	xxx	1	0	
Cape	100	0	1	1	4	6	-10	0	0	0	20	0	0	1	0	140	5000	Ca1	Ca1		366	Ca1	Ca1	Ca2	Ca3	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	7	8	0	Ca2	Ca3	1	0	
Mantle	100	0	1	1	65	100	-10	0	0	0	20	0	30	1	22	30552	5000	Ca2	Ca2		366	Ca1	Ca1	Ca2	Ca3	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Cloak	100	0	1	1	230	375	-10	0	0	0	20	0	60	1	49	218357	5000	Ca3	Ca3		366	Ca1	Ca1	Ca2	Ca3	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Assassin Cloak 1A	100	0	1	1	4	6	-10	0	0	0	20	0	0	1	0	140	5000	Ca4	Ca1		366	Ca4	Ca4	Ca5	Ca6	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	7	8	0	Ca5	Ca6	1	0	
Assassin Cloak 1B	100	0	1	1	65	100	-10	0	0	0	20	0	30	1	22	30552	5000	Ca5	Ca2		366	Ca5	Ca4	Ca5	Ca6	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Assassin Cloak 1C	100	0	1	1	230	375	-10	0	0	0	20	0	60	1	49	218357	5000	Ca6	Ca3		366	Ca6	Ca4	Ca5	Ca6	1	2	3	1	4	1	flpqlt	invqlt			0	0	0	0	1	1	0					0	xxx			cloa	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Wolf Cloth	100	0	2	1	12	15	0	0	0	0	35	0	0	1	0	481	5000	Wp1	Wp1		361	Wp1	Wp1	Wp2	Wp3	1	2	3	1	2	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			darm	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	7	8	0	Wp2	Wp3	1	0	
Dire Pelt	100	0	2	1	100	125	0	35	0	0	35	0	36	1	24	34960	5000	Wp2	Wp2		361	Wp1	Wp1	Wp2	Wp3	1	2	3	1	2	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			darm	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Fenris Fur	100	0	2	1	300	425	0	70	0	0	35	0	67	1	50	226927	5000	Wp3	Wp3		361	Wp1	Wp1	Wp2	Wp3	1	2	3	1	4	1	flplea	invlea			0	0	1	0	1	1	0					0	xxx			darm	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Bear Hide	100	0	4	1	25	35	0	20	0	0	40	0	0	1	0	2385	5000	Gg1	Gg1		362	Gg1	Gg1	Gg2	Gg3	1	2	3	1	2	1	flpstu	invstu			1	0	0	1	1	1	0					0	xxx			darm	1arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	7	8	0	Gg2	Gg3	1	0	
Sleuth Slough	100	0	4	1	125	150	0	50	0	0	40	0	40	1	25	47582	5000	Gg2	Gg2		362	Gg1	Gg1	Gg2	Gg3	1	2	3	1	2	1	flpstu	invstu	invxtuu	invxtuu	1	0	0	1	1	1	0					0	xxx			darm	2arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Grizzly Gear	100	0	4	1	350	475	0	90	0	0	40	0	70	1	53	243050	5000	Gg3	Gg3		362	Gg1	Gg1	Gg2	Gg3	1	2	3	1	4	1	flpstu	invstu			1	0	0	1	1	1	0					0	xxx			darm	3arm	item_lightarmor	12	item_lightarmor	0	0	5	0	0	0			0	2	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Silent Sneakers	100	0	1	1	3	6	-5	0	0	0	45	0	0	1	0	334	5000	Ab1	Ab1		372	Ab1	Ab1	Ab2	Ab3	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	1arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	8	15	120		0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Ab2	Ab3	1	0	
Combat Kicks	100	0	1	1	20	30	-5	30	0	0	45	0	39	1	25	11393	5000	Ab2	Ab2		372	Ab1	Ab1	Ab2	Ab3	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	2arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	35	70	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Bladed Boots	100	0	1	1	35	60	-10	45	0	0	45	0	66	1	49	32271	5000	Ab3	Ab3		372	Ab1	Ab1	Ab2	Ab3	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	3arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	65	125	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Assassin Boots 1A	100	0	1	1	3	6	-5	0	0	0	45	0	0	1	0	334	5000	Ab4	Ab1		372	Ab4	Ab4	Ab5	Ab6	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	1arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	8	15	120		0	1					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Ab5	Ab6	1	0	
Assassin Boots 1B	100	0	1	1	20	30	-5	30	0	0	45	0	39	1	25	11393	5000	Ab5	Ab2		372	Ab5	Ab4	Ab5	Ab6	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	2arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	35	70	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Assassin Boots 1C	100	0	1	1	35	60	-10	45	0	0	45	0	66	1	49	32271	5000	Ab6	Ab3		372	Ab6	Ab4	Ab5	Ab6	16	2	2	1	3	1	flpvbt	invvbt									0					0	xxx			asnb	3arm	item_boots	12	item_boots	0	0	5	0	0	0			0	6	0	65	125	120		0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Blessed Plate	100	0	4	1	125	150	10	65	0	0	90	0	12	1	0	47192	5000	Bp1	Bp1		364	Bp1	Bp1	Bp2	Bp3	1	2	3	1	4	1	flpful	invful	invfulu	invfulu	2	2	2	2	2	2	0					0	xxx			parm	1arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	8	8	0	Bp2	Bp3	1	0	
Hallowed Armor	100	0	4	1	300	325	10	120	0	0	90	0	60	1	25	162672	5000	Bp2	Bp2		364	Bp2	Bp1	Bp2	Bp3	1	2	3	1	4	1	flpful	invful			2	2	2	2	2	2	0					0	xxx			parm	2arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Enlightened Plate	100	0	4	1	425	525	10	200	0	0	90	0	83	1	64	336644	5000	Bp3	Bp3		364	Bp3	Bp1	Bp2	Bp3	1	2	3	1	4	1	flpful	invful			2	2	2	2	2	2	0					0	xxx			parm	3arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Paladin Armor 1A	100	0	4	1	125	150	10	65	0	0	90	0	12	1	0	47192	5000	Bp4	Bp1		364	Bp4	Bp4	Bp5	Bp6	1	2	3	1	4	1	flpful	invful	invfulu	invfulu	2	2	2	2	2	2	0					0	xxx			parm	1arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	8	8	0	Bp5	Bp6	1	0	
Paladin Armor 1B	100	0	4	1	300	325	10	120	0	0	90	0	60	1	25	162672	5000	Bp5	Bp2		364	Bp5	Bp4	Bp5	Bp6	1	2	3	1	4	1	flpful	invful			2	2	2	2	2	2	0					0	xxx			parm	2arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Paladin Armor 1C	100	0	4	1	425	525	10	200	0	0	90	0	83	1	64	336644	5000	Bp6	Bp3		364	Bp6	Bp4	Bp5	Bp6	1	2	3	1	4	1	flpful	invful			2	2	2	2	2	2	0					0	xxx			parm	3arm	item_platearmor	12	item_platearmor	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	8	8	0	xxx	xxx	1	0	
Bark Armor	100	0	4	1	80	90	5	51	0	0	25	0	0	1	0	12391	5000	Oa1	Oa1		360	Oa1	Oa1	Oa2	Oa3	1	2	3	1	4	1	flpspl	invspl			1	1	2	1	1	1	0					0	xxx			darm	1arm	item_woodshield	12	item_woodshield	0	0	5	0	0	0			0	2	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	7	8	0	Oa2	Oa3	1	0	
Cedar Chest	100	0	4	1	180	220	5	97	0	0	25	0	31	1	25	74723	5000	Oa2	Oa2		360	Oa1	Oa1	Oa2	Oa3	1	2	3	1	4	1	flpspl	invspl			1	1	2	1	1	1	0					0	xxx			darm	2arm	item_woodshield	12	item_woodshield	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Oaken Armor	100	0	4	1	375	500	5	165	0	0	25	0	76	1	57	228281	5000	Oa3	Oa3		360	Oa1	Oa1	Oa2	Oa3	1	2	3	1	4	1	flpspl	invspl			1	1	2	1	1	1	0					0	xxx			darm	3arm	item_woodshield	12	item_woodshield	0	0	5	0	0	0			0	2	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	2	8	0	xxx	xxx	1	0	
Arcanic Touch	100	0	3	1	9	11	0	45	0	0	18	0	20	1	0	1308	5000	Vg1	Vg1		319	Vg1	Vg1	Vg2	Vg3	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	1arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Vg2	Vg3	1	0	
Elemental Outreach	100	0	3	1	39	47	0	88	0	0	18	0	49	1	25	13530	5000	Vg2	Vg2		319	Vg2	Vg1	Vg2	Vg3	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	2arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Vizjerei Vestige	100	0	3	1	59	68	0	151	0	0	18	0	76	1	57	31295	5000	Vg3	Vg3		319	Vg3	Vg1	Vg2	Vg3	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	3arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Sorceress Gloves 1A	100	0	3	1	9	11	0	45	0	0	18	0	20	1	0	1308	5000	Vg4	Vg1		319	Vg4	Vg4	Vg5	Vg6	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	1arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Vg5	Vg6	1	0	
Sorceress Gloves 1B	100	0	3	1	39	47	0	88	0	0	18	0	49	1	25	13530	5000	Vg5	Vg2		319	Vg5	Vg4	Vg5	Vg6	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	2arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Sorceress Gloves 1C	100	0	3	1	59	68	0	151	0	0	18	0	76	1	57	31295	5000	Vg6	Vg3		319	Vg6	Vg4	Vg5	Vg6	16	2	2	1	3	0	flptgl	invtgl									0					0	xxx			sglv	3arm	item_glovesmetal	12	item_glovesmetal	0	0	5	0	0	0			0	5	0	0	0			0	3					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Strong Belt	100	0	3	1	8	11	0	60	0	0	24	0	27	1	0	1654	5992	Bb1	Bb1		316	Bb1	Bb1	Bb2	Bb3	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	1arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	3					255	1	1	1	1	255					255					255					255					255					255	1	1	1	1	255					255	1	1	1	1	255					255					255					255	1	1	1	1	255					255					255	1	1	1	1	255	0	8	0	Bb2	Bb3	1	0	
Mighty Belt	100	0	3	1	41	52	0	110	0	0	24	0	54	1	25	16280	43702	Bb2	Bb2		316	Bb1	Bb1	Bb2	Bb3	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	2arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
Arreat Belt	100	0	3	1	61	71	0	185	0	0	24	0	85	1	67	36041	98755	Bb3	Bb3		316	Bb1	Bb1	Bb2	Bb3	16	2	1	1	2	1	flphbl	invhbl									0					0	xxx			belt	3arm	item_belt	12	item_belt	0	0	5	0	0	6			0	4	0	0	0			0	1					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255					255	0	8	0	xxx	xxx	1	0	
